customer_id,signup_date,segment,company_size,industry,tier,price_offered,discount_type,discount_percent,final_price,converted,engagement_score
CUST-01092,2023-10-03,smb,11-50,Finance,Pro,79,early_bird,0.15,67.14999999999999,False,87.95231414076447
CUST-01093,2023-03-29,mid_market,51-200,Other,Enterprise,179,seasonal,0.2,143.20000000000002,True,46.86839305333969
CUST-01094,2022-02-22,startup,1-10,Finance,Basic,24,none,0.0,24.0,False,55.33560865954238
CUST-01095,2022-07-28,smb,11-50,Other,Pro,79,none,0.0,79.0,False,34.69200211357864
CUST-01096,2022-10-01,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,71.4738802899324
CUST-01097,2023-07-17,mid_market,51-200,Finance,Enterprise,179,retention,0.3,125.3,True,41.373481681202826
CUST-01098,2022-05-15,smb,11-50,Technology,Pro,89,none,0.0,89.0,False,29.78380891431663
CUST-01099,2022-10-22,startup,1-10,Healthcare,Basic,29,annual_upfront,0.25,21.75,True,69.04485708230705
CUST-01100,2023-03-25,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,30.441192162715303
CUST-01101,2023-12-17,mid_market,51-200,Healthcare,Pro,79,seasonal,0.2,63.2,False,65.77933375404861
CUST-01102,2023-05-12,mid_market,51-200,Retail,Pro,89,annual_upfront,0.25,66.75,False,64.62445700572297
CUST-01103,2022-05-05,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,19.53634090324117
CUST-01104,2022-01-30,mid_market,51-200,Healthcare,Pro,99,none,0.0,99.0,True,58.51586997764849
CUST-01105,2023-10-08,mid_market,51-200,Other,Enterprise,199,none,0.0,199.0,True,31.03952185081859
CUST-01106,2023-09-16,startup,1-10,Healthcare,Pro,79,early_bird,0.15,67.14999999999999,False,82.67104831735107
CUST-01107,2022-09-03,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,26.263900687564927
CUST-01108,2023-12-28,mid_market,51-200,Other,Pro,99,early_bird,0.15,84.14999999999999,False,54.76503662373297
CUST-01109,2022-06-12,startup,1-10,Healthcare,Basic,34,annual_upfront,0.25,25.5,False,70.89660796999333
CUST-01110,2022-11-15,mid_market,51-200,Healthcare,Enterprise,229,none,0.0,229.0,False,27.785040833414726
CUST-01111,2023-07-19,startup,1-10,Retail,Pro,99,none,0.0,99.0,False,68.81930789622011
CUST-01112,2022-01-15,smb,11-50,Retail,Pro,99,annual_upfront,0.25,74.25,False,93.97075395829168
CUST-01113,2023-07-20,mid_market,51-200,Finance,Pro,79,seasonal,0.2,63.2,False,13.09640468317407
CUST-01114,2023-02-22,smb,11-50,Finance,Basic,24,annual_upfront,0.25,18.0,False,17.35891420594118
CUST-01115,2022-04-06,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,59.040007583389
CUST-01116,2022-08-19,smb,11-50,Other,Pro,79,none,0.0,79.0,False,44.169920870502196
CUST-01117,2022-04-27,enterprise,200+,Finance,Enterprise,229,seasonal,0.2,183.20000000000002,True,94.0835615131927
CUST-01118,2023-04-18,mid_market,51-200,Healthcare,Basic,34,none,0.0,34.0,True,53.242557586450076
CUST-01119,2022-05-01,startup,1-10,Other,Pro,89,retention,0.3,62.3,False,15.375597316992144
CUST-01120,2023-10-26,startup,1-10,Technology,Basic,39,seasonal,0.2,31.200000000000003,False,8.234983968352699
CUST-01121,2022-06-07,startup,1-10,Other,Basic,34,none,0.0,34.0,False,17.37693641573512
CUST-01122,2023-05-26,startup,1-10,Healthcare,Basic,24,annual_upfront,0.25,18.0,False,75.79878520237196
CUST-01123,2022-10-26,smb,11-50,Technology,Basic,34,retention,0.3,23.799999999999997,False,79.13878664504004
CUST-01124,2023-06-06,startup,1-10,Other,Pro,69,retention,0.3,48.3,False,21.225932515345335
CUST-01125,2023-12-24,smb,11-50,Retail,Basic,34,retention,0.3,23.799999999999997,False,55.77306026894492
CUST-01126,2022-10-07,smb,11-50,Finance,Pro,99,none,0.0,99.0,False,53.05281827075897
CUST-01127,2023-03-02,smb,11-50,Finance,Basic,34,early_bird,0.15,28.9,True,60.308724082424256
CUST-01128,2023-05-10,mid_market,51-200,Retail,Enterprise,249,seasonal,0.2,199.20000000000002,False,55.182886218439656
CUST-01129,2023-04-29,mid_market,51-200,Other,Pro,99,none,0.0,99.0,False,27.243155271481314
CUST-01130,2022-09-07,mid_market,51-200,Healthcare,Enterprise,249,early_bird,0.15,211.65,False,70.85448127734165
CUST-01131,2023-04-13,startup,1-10,Retail,Enterprise,249,none,0.0,249.0,False,94.40572792309396
CUST-01132,2023-07-19,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,47.95342556025839
CUST-01133,2022-05-29,enterprise,200+,Retail,Enterprise,229,none,0.0,229.0,False,47.1387473059105
CUST-01134,2023-01-28,smb,11-50,Retail,Basic,24,seasonal,0.2,19.200000000000003,False,25.625454128327167
CUST-01135,2022-07-15,startup,1-10,Other,Basic,34,early_bird,0.15,28.9,False,62.48950769853023
CUST-01136,2023-09-06,mid_market,51-200,Retail,Pro,89,annual_upfront,0.25,66.75,False,45.558485935979235
CUST-01137,2023-06-05,startup,1-10,Finance,Basic,24,none,0.0,24.0,False,60.934392839828
CUST-01138,2022-05-20,smb,11-50,Healthcare,Pro,69,annual_upfront,0.25,51.75,True,87.08823898556724
CUST-01139,2022-03-13,startup,1-10,Finance,Basic,39,annual_upfront,0.25,29.25,False,58.07109013766466
CUST-01140,2022-10-10,smb,11-50,Technology,Basic,29,none,0.0,29.0,False,37.64807691455107
CUST-01141,2023-03-01,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,43.31819208360366
CUST-01142,2022-12-15,startup,1-10,Finance,Basic,29,seasonal,0.2,23.200000000000003,False,47.63706654081964
CUST-01143,2023-06-04,mid_market,51-200,Other,Pro,89,seasonal,0.2,71.2,False,40.40050782697174
CUST-01144,2022-10-01,smb,11-50,Other,Pro,79,annual_upfront,0.25,59.25,False,55.040353949979156
CUST-01145,2022-01-03,startup,1-10,Finance,Basic,39,none,0.0,39.0,False,39.36522618426797
CUST-01146,2022-10-17,smb,11-50,Retail,Enterprise,249,annual_upfront,0.25,186.75,False,70.42628400526824
CUST-01147,2022-11-02,mid_market,51-200,Finance,Pro,89,none,0.0,89.0,False,48.81076118992424
CUST-01148,2023-08-25,smb,11-50,Finance,Pro,79,none,0.0,79.0,False,53.537470326797155
CUST-01149,2023-08-17,mid_market,51-200,Other,Pro,89,annual_upfront,0.25,66.75,True,82.09834101918143
CUST-01150,2023-11-07,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,36.127300031587
CUST-01151,2023-05-17,startup,1-10,Technology,Pro,69,early_bird,0.15,58.65,True,47.61177815945354
CUST-01152,2022-06-02,smb,11-50,Healthcare,Pro,69,seasonal,0.2,55.2,False,61.903419925469095
CUST-01153,2023-04-03,startup,1-10,Healthcare,Basic,39,early_bird,0.15,33.15,False,64.42838498795706
CUST-01154,2023-07-06,mid_market,51-200,Other,Pro,89,seasonal,0.2,71.2,False,31.034453730797384
CUST-01155,2023-05-11,smb,11-50,Technology,Pro,69,early_bird,0.15,58.65,False,44.42476243977958
CUST-01156,2022-12-20,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,41.47463911798554
CUST-01157,2022-12-07,startup,1-10,Technology,Pro,99,seasonal,0.2,79.2,True,87.74595169089915
CUST-01158,2023-07-20,startup,1-10,Healthcare,Pro,69,none,0.0,69.0,False,77.66300713044618
CUST-01159,2023-07-11,smb,11-50,Finance,Pro,89,annual_upfront,0.25,66.75,False,47.017653484956824
CUST-01160,2023-01-22,smb,11-50,Retail,Pro,79,none,0.0,79.0,False,69.78623878684324
CUST-01161,2023-04-12,smb,11-50,Other,Pro,79,annual_upfront,0.25,59.25,False,50.96273064269607
CUST-01162,2022-11-26,startup,1-10,Other,Enterprise,229,early_bird,0.15,194.65,False,36.0040232020846
CUST-01163,2022-07-13,smb,11-50,Finance,Basic,24,early_bird,0.15,20.4,True,64.54987257754374
CUST-01164,2023-12-16,smb,11-50,Healthcare,Pro,69,none,0.0,69.0,False,17.9301890526673
CUST-01165,2022-09-02,smb,11-50,Retail,Pro,69,annual_upfront,0.25,51.75,False,74.72716825698306
CUST-01166,2023-08-09,smb,11-50,Finance,Pro,89,none,0.0,89.0,False,52.6698082282474
CUST-01167,2023-01-28,mid_market,51-200,Healthcare,Enterprise,199,seasonal,0.2,159.20000000000002,True,59.192105211552104
CUST-01168,2022-08-28,smb,11-50,Other,Enterprise,179,retention,0.3,125.3,True,14.094624953838625
CUST-01169,2023-02-25,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,84.78074860779284
CUST-01170,2022-02-14,startup,1-10,Technology,Basic,29,retention,0.3,20.299999999999997,True,27.838562100262003
CUST-01171,2022-11-22,mid_market,51-200,Technology,Enterprise,249,none,0.0,249.0,False,76.74357309062827
CUST-01172,2023-04-30,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,80.8327460103644
CUST-01173,2023-12-24,mid_market,51-200,Finance,Pro,69,annual_upfront,0.25,51.75,False,64.37212961767466
CUST-01174,2023-01-26,smb,11-50,Finance,Pro,99,none,0.0,99.0,False,29.38444411131611
CUST-01175,2023-01-31,startup,1-10,Other,Pro,99,none,0.0,99.0,False,58.60697016011846
CUST-01176,2023-11-11,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,72.0171959497675
CUST-01177,2023-10-30,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,91.36579631305031
CUST-01178,2022-06-05,mid_market,51-200,Other,Enterprise,229,none,0.0,229.0,False,29.538641000695918
CUST-01179,2023-05-23,startup,1-10,Healthcare,Pro,99,none,0.0,99.0,False,82.61238605400293
CUST-01180,2022-02-07,mid_market,51-200,Other,Pro,79,early_bird,0.15,67.14999999999999,False,10.61955796792476
CUST-01181,2022-05-10,startup,1-10,Healthcare,Basic,39,early_bird,0.15,33.15,False,65.01485977866575
CUST-01182,2023-05-30,mid_market,51-200,Finance,Enterprise,179,none,0.0,179.0,False,80.38294858965986
CUST-01183,2023-08-28,smb,11-50,Retail,Basic,29,annual_upfront,0.25,21.75,False,31.233325544256463
CUST-01184,2022-12-06,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,20.259570541003086
CUST-01185,2022-04-13,smb,11-50,Technology,Pro,69,annual_upfront,0.25,51.75,False,62.36820822217564
CUST-01186,2023-03-27,smb,11-50,Other,Basic,24,seasonal,0.2,19.200000000000003,True,56.67214462320837
CUST-01187,2022-04-13,smb,11-50,Finance,Pro,79,retention,0.3,55.3,True,32.179404313656875
CUST-01188,2023-06-23,startup,1-10,Other,Basic,24,annual_upfront,0.25,18.0,False,53.09255169466057
CUST-01189,2023-04-13,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,79.49544766714166
CUST-01190,2022-01-16,mid_market,51-200,Other,Pro,89,annual_upfront,0.25,66.75,False,40.643637880071225
CUST-01191,2022-05-28,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,True,48.81029747990237
CUST-01192,2023-02-24,startup,1-10,Other,Basic,29,none,0.0,29.0,False,67.79875023159396
CUST-01193,2023-11-02,mid_market,51-200,Technology,Enterprise,249,seasonal,0.2,199.20000000000002,False,69.08929752766494
CUST-01194,2022-06-08,startup,1-10,Other,Basic,24,none,0.0,24.0,False,49.06848167778858
CUST-01195,2022-03-18,smb,11-50,Retail,Basic,39,early_bird,0.15,33.15,True,13.11776368690519
CUST-01196,2023-04-26,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,24.641621533065354
CUST-01197,2022-09-29,smb,11-50,Technology,Pro,69,seasonal,0.2,55.2,True,70.66479637770226
CUST-01198,2022-12-13,smb,11-50,Technology,Pro,89,annual_upfront,0.25,66.75,False,32.604041106245354
CUST-01199,2023-10-01,startup,1-10,Healthcare,Pro,99,early_bird,0.15,84.14999999999999,False,36.51517474250565
CUST-01200,2023-12-11,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,61.0233112624053
CUST-01201,2023-02-12,smb,11-50,Retail,Pro,69,none,0.0,69.0,False,32.26127941733365
CUST-01202,2023-10-28,smb,11-50,Technology,Pro,69,none,0.0,69.0,False,8.585419006647847
CUST-01203,2022-03-24,mid_market,51-200,Other,Enterprise,199,seasonal,0.2,159.20000000000002,False,14.10507758532787
CUST-01204,2022-12-03,mid_market,51-200,Other,Pro,69,none,0.0,69.0,False,17.653025195340618
CUST-01205,2023-11-22,enterprise,200+,Other,Enterprise,249,early_bird,0.15,211.65,False,13.976222702150693
CUST-01206,2023-07-01,smb,11-50,Healthcare,Pro,79,none,0.0,79.0,False,33.17890459518778
CUST-01207,2023-01-25,startup,1-10,Healthcare,Basic,39,early_bird,0.15,33.15,False,31.865080865836003
CUST-01208,2022-11-21,mid_market,51-200,Retail,Enterprise,229,none,0.0,229.0,True,26.669428948300954
CUST-01209,2023-10-04,startup,1-10,Retail,Basic,24,annual_upfront,0.25,18.0,False,49.1557756904064
CUST-01210,2023-05-15,smb,11-50,Technology,Pro,69,none,0.0,69.0,False,22.3375459427073
CUST-01211,2023-07-09,mid_market,51-200,Retail,Pro,69,seasonal,0.2,55.2,True,4.900629774624575
CUST-01212,2022-02-06,smb,11-50,Other,Pro,99,annual_upfront,0.25,74.25,True,44.79304717791263
CUST-01213,2023-09-25,enterprise,200+,Retail,Enterprise,199,annual_upfront,0.25,149.25,True,51.61471102521502
CUST-01214,2022-03-12,mid_market,51-200,Other,Pro,79,early_bird,0.15,67.14999999999999,False,43.30019218653742
CUST-01215,2022-08-29,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,61.38824988988058
CUST-01216,2023-10-09,enterprise,200+,Finance,Enterprise,229,seasonal,0.2,183.20000000000002,True,17.45567998230799
CUST-01217,2023-12-02,enterprise,200+,Finance,Pro,79,early_bird,0.15,67.14999999999999,False,24.161043713749557
CUST-01218,2022-10-22,smb,11-50,Retail,Pro,79,seasonal,0.2,63.2,True,47.50349632743282
CUST-01219,2022-08-21,mid_market,51-200,Technology,Enterprise,199,early_bird,0.15,169.15,False,16.65640719236452
CUST-01220,2022-04-03,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,25.430059849740733
CUST-01221,2023-03-21,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,39.369803053947436
CUST-01222,2022-04-11,mid_market,51-200,Other,Basic,24,early_bird,0.15,20.4,False,47.4297158089927
CUST-01223,2023-10-11,smb,11-50,Healthcare,Basic,24,none,0.0,24.0,False,41.131256555501324
CUST-01224,2023-12-22,mid_market,51-200,Retail,Pro,69,retention,0.3,48.3,False,66.98261877691759
CUST-01225,2022-04-13,mid_market,51-200,Technology,Enterprise,199,none,0.0,199.0,False,24.874515316777458
CUST-01226,2023-03-31,enterprise,200+,Technology,Enterprise,249,seasonal,0.2,199.20000000000002,False,26.832005708247465
CUST-01227,2022-06-20,startup,1-10,Healthcare,Pro,69,early_bird,0.15,58.65,False,12.638512287564549
CUST-01228,2023-12-12,startup,1-10,Finance,Basic,39,seasonal,0.2,31.200000000000003,False,38.25298648348857
CUST-01229,2022-11-03,mid_market,51-200,Retail,Pro,79,early_bird,0.15,67.14999999999999,False,33.49901971140422
CUST-01230,2022-01-30,smb,11-50,Technology,Basic,29,none,0.0,29.0,False,74.27664488209588
CUST-01231,2022-02-17,smb,11-50,Other,Basic,39,annual_upfront,0.25,29.25,False,47.623602100927386
CUST-01232,2022-11-29,smb,11-50,Technology,Pro,89,annual_upfront,0.25,66.75,True,29.363191220492563
CUST-01233,2022-02-27,smb,11-50,Other,Basic,24,seasonal,0.2,19.200000000000003,True,45.023121839384025
CUST-01234,2022-10-28,startup,1-10,Other,Basic,34,retention,0.3,23.799999999999997,False,91.31491206133545
CUST-01235,2023-01-03,smb,11-50,Retail,Basic,39,seasonal,0.2,31.200000000000003,False,89.59345968636192
CUST-01236,2023-01-19,enterprise,200+,Retail,Pro,79,none,0.0,79.0,True,62.59425821577403
CUST-01237,2023-03-18,startup,1-10,Other,Basic,29,seasonal,0.2,23.200000000000003,True,43.528178643006186
CUST-01238,2022-05-30,smb,11-50,Retail,Pro,99,none,0.0,99.0,False,38.42148497861869
CUST-01239,2022-09-08,mid_market,51-200,Technology,Pro,69,none,0.0,69.0,False,36.641989953150016
CUST-01240,2023-06-28,startup,1-10,Finance,Pro,99,early_bird,0.15,84.14999999999999,False,42.48909001714445
CUST-01241,2023-02-26,startup,1-10,Finance,Basic,29,none,0.0,29.0,True,44.63857754197858
CUST-01242,2023-08-03,startup,1-10,Finance,Enterprise,229,none,0.0,229.0,False,33.36173181272811
CUST-01243,2023-11-30,startup,1-10,Technology,Basic,39,none,0.0,39.0,False,26.905818575158186
CUST-01244,2022-07-04,startup,1-10,Other,Basic,24,none,0.0,24.0,False,63.965054304503774
CUST-01245,2022-06-24,smb,11-50,Retail,Pro,79,none,0.0,79.0,False,38.093359387218776
CUST-01246,2022-06-29,smb,11-50,Finance,Basic,24,seasonal,0.2,19.200000000000003,False,75.11937354995631
CUST-01247,2022-03-22,startup,1-10,Healthcare,Pro,89,annual_upfront,0.25,66.75,False,96.53364590270652
CUST-01248,2023-09-17,mid_market,51-200,Retail,Pro,79,seasonal,0.2,63.2,False,48.59413984922069
CUST-01249,2023-01-27,mid_market,51-200,Other,Pro,89,annual_upfront,0.25,66.75,True,60.054802515863784
CUST-01250,2023-09-27,mid_market,51-200,Healthcare,Enterprise,199,early_bird,0.15,169.15,False,49.30908940979435
CUST-01251,2023-12-01,startup,1-10,Technology,Pro,99,annual_upfront,0.25,74.25,False,54.21646283618913
CUST-01252,2022-09-04,mid_market,51-200,Healthcare,Pro,89,seasonal,0.2,71.2,True,46.0110844090784
CUST-01253,2023-05-25,smb,11-50,Finance,Basic,34,none,0.0,34.0,False,11.787151246258594
CUST-01254,2023-08-21,startup,1-10,Other,Basic,29,early_bird,0.15,24.65,False,70.074572639652
CUST-01255,2022-05-27,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,41.28664211805593
CUST-01256,2022-08-26,smb,11-50,Healthcare,Basic,39,retention,0.3,27.299999999999997,False,45.40488366868014
CUST-01257,2023-04-18,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,59.20153854655491
CUST-01258,2023-10-16,smb,11-50,Technology,Pro,79,none,0.0,79.0,True,10.504389235565133
CUST-01259,2022-09-18,mid_market,51-200,Healthcare,Enterprise,199,seasonal,0.2,159.20000000000002,False,47.80678230960369
CUST-01260,2023-04-16,smb,11-50,Retail,Pro,69,annual_upfront,0.25,51.75,False,69.07353131579328
CUST-01261,2022-09-19,mid_market,51-200,Finance,Pro,79,none,0.0,79.0,True,69.7709415591244
CUST-01262,2023-11-14,mid_market,51-200,Retail,Enterprise,249,seasonal,0.2,199.20000000000002,False,69.59238944018288
CUST-01263,2022-01-10,startup,1-10,Finance,Basic,34,seasonal,0.2,27.200000000000003,False,28.751339225898032
CUST-01264,2023-04-22,smb,11-50,Other,Pro,79,seasonal,0.2,63.2,True,92.3729762903243
CUST-01265,2022-10-22,smb,11-50,Other,Pro,89,annual_upfront,0.25,66.75,False,19.158257608028283
CUST-01266,2023-11-25,startup,1-10,Other,Basic,24,none,0.0,24.0,False,46.93164986426211
CUST-01267,2023-07-14,mid_market,51-200,Other,Pro,79,none,0.0,79.0,False,45.847932198369925
CUST-01268,2022-06-11,startup,1-10,Healthcare,Basic,24,retention,0.3,16.799999999999997,False,44.84776333920989
CUST-01269,2022-03-17,mid_market,51-200,Retail,Pro,69,seasonal,0.2,55.2,False,34.6631175439324
CUST-01270,2023-03-29,smb,11-50,Other,Pro,99,none,0.0,99.0,False,46.40946733866091
CUST-01271,2022-12-20,startup,1-10,Finance,Pro,69,none,0.0,69.0,False,66.35525415394443
CUST-01272,2023-08-25,smb,11-50,Healthcare,Basic,34,early_bird,0.15,28.9,False,18.35913631705847
CUST-01273,2022-11-03,mid_market,51-200,Retail,Enterprise,179,none,0.0,179.0,False,75.5782249157599
CUST-01274,2023-10-17,mid_market,51-200,Technology,Enterprise,249,none,0.0,249.0,False,69.01633363895911
CUST-01275,2023-03-11,smb,11-50,Healthcare,Pro,69,annual_upfront,0.25,51.75,True,87.15624282038289
CUST-01276,2023-12-08,startup,1-10,Healthcare,Basic,39,early_bird,0.15,33.15,False,53.93226737985749
CUST-01277,2022-09-14,smb,11-50,Other,Pro,99,none,0.0,99.0,True,30.363539451467343
CUST-01278,2023-04-13,mid_market,51-200,Retail,Pro,69,none,0.0,69.0,True,44.75876421877819
CUST-01279,2022-11-06,smb,11-50,Other,Pro,89,seasonal,0.2,71.2,False,13.713060257995128
CUST-01280,2022-07-23,mid_market,51-200,Technology,Pro,69,none,0.0,69.0,False,55.38603538358715
CUST-01281,2023-01-29,mid_market,51-200,Other,Enterprise,199,none,0.0,199.0,True,67.0316140819586
CUST-01282,2023-05-10,mid_market,51-200,Retail,Pro,99,early_bird,0.15,84.14999999999999,False,46.00876137060619
CUST-01283,2022-04-20,mid_market,51-200,Healthcare,Enterprise,229,seasonal,0.2,183.20000000000002,True,48.074258399617676
CUST-01284,2022-08-31,startup,1-10,Healthcare,Pro,89,early_bird,0.15,75.64999999999999,False,34.21169115874396
CUST-01285,2023-01-26,startup,1-10,Technology,Basic,39,none,0.0,39.0,False,60.589266527771876
CUST-01286,2023-08-09,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,66.69776659410313
CUST-01287,2023-01-03,startup,1-10,Technology,Basic,29,none,0.0,29.0,False,27.83588157747469
CUST-01288,2023-08-12,startup,1-10,Other,Basic,24,none,0.0,24.0,False,58.55062539330105
CUST-01289,2022-10-30,startup,1-10,Other,Basic,24,seasonal,0.2,19.200000000000003,False,61.83792819283182
CUST-01290,2023-12-18,mid_market,51-200,Finance,Pro,79,annual_upfront,0.25,59.25,False,66.46492233407682
CUST-01291,2022-10-30,startup,1-10,Other,Pro,89,none,0.0,89.0,False,54.052147804929476
CUST-01292,2022-01-23,startup,1-10,Other,Enterprise,229,seasonal,0.2,183.20000000000002,False,69.27468775886202
CUST-01293,2023-11-06,enterprise,200+,Healthcare,Enterprise,229,none,0.0,229.0,False,34.53909402823855
